name,genotype,farm,cell,longitude,latitude,X_epsg102022,Y_epsg102022,tick,cape,cattle,bio5,ECF
133,0,120,10,-0.8200114743200417,1.239710432143083,-0.8156123574273672,1.2434488465794415,-0.6746271308808048,-0.3176721320623223,-0.7953751757300029,1.0260281107553135,1
207,0,123,18,-0.3834648252391484,1.3209858215126618,-0.3791223140151788,1.3235782428233025,-0.6943380806466541,0.0649106119493577,-0.6787182162851674,1.2023678778742009,1
283,0,127,26,0.035029921720421,1.0850257185100411,0.0383027746044123,1.0865538503635876,-0.6940502616025518,-0.3241321520638068,-0.3943982678550559,0.7036880957567719,1
286,0,128,26,0.0468044026373511,1.1029720003817718,0.0501284450506892,1.1044626018089647,-0.6989284444064285,-0.1599901147981953,-0.7930309767541162,0.6975701834014406,1
287,0,129,26,0.0807881097295644,0.9931748416089068,0.083710946210371,0.9945791687449508,-0.6885933902822222,-0.2626265149840753,-0.7044761611693806,0.5816694317957399,1
344,0,132,32,0.5409596850373349,1.2461635188875446,0.5444205844414487,1.2461055052755858,-0.7065532451156009,-0.3255088723323893,-0.7636161668155121,0.9843080055348364,1
348,0,132,32,0.5409596850373349,1.2461635188875446,0.5444205844414487,1.2461055052755858,-0.7065532451156009,-0.3255088723323893,-0.7636161668155121,0.9843080055348364,1
409,0,136,38,1.0112897714470406,1.0913841211374846,1.013796177275765,1.0898217960569363,-0.7020163186827881,-0.3264538226322362,-0.7953751757300029,0.5225506472546574,1
476,0,141,43,1.2568412189328717,1.2089380941122136,1.25964163196553,1.206477890707106,-0.7021086425531641,-0.3265917349866179,-0.7953751757300029,0.3768434535124795,1
479,1,142,43,1.1449042329020531,1.2089380941122136,1.1477863903026655,1.2068753418432192,-0.7043200555664365,-0.3262859797957674,-0.7953751757300029,0.4155347253786087,1
559,1,144,48,1.709416354939399,0.9915506448323664,1.7109095431654175,0.9874567170970878,-0.5877821812412253,-0.3265815961658821,1.0189016271059017,0.5840154067265899,1
137,0,146,11,-0.7999637804186601,0.8646739280281669,-0.7966364622903745,0.8684096877696678,-0.656538662999031,-0.3244538288564291,-0.4688760046206938,0.4081726465617565,1
141,0,149,11,-0.8355220222024038,0.8385920954864998,-0.8322336851655225,0.8424071868567778,-0.6719692633887735,-0.3251573090729686,-0.7953751757300029,0.2073010956289944,1
142,0,149,11,-0.8355220222024038,0.8385920954864998,-0.8322336851655225,0.8424071868567778,-0.6719692633887735,-0.3251573090729686,-0.7953751757300029,0.2073010956289944,1
214,0,150,19,-0.5477343722016424,0.8255985212741753,-0.5447649590359451,0.8286987483836623,-0.5347959424686121,0.0999675239201607,-0.7953751757300029,1.191903241700018,1
217,0,151,19,-0.5718219906405042,0.8423794601672221,-0.5687790269294711,0.8455454063611075,-0.5986600572518698,-0.239191543641091,-0.701706027605896,1.0804593056460807,1
219,0,152,19,-0.5771049688818266,0.8574779351347945,-0.5740120387043586,0.8606608161757343,-0.5595369644288058,-0.091029460032431,-0.7119488681061703,1.0329338892701154,1
291,0,154,27,0.1288873822142759,0.51745270413571,0.1301314768902498,0.5185338249956036,-0.3938581467250757,-0.0243619969811197,0.1137771421144058,0.6394813837695222,1
298,0,156,27,0.1165051861532446,0.5082319278168741,0.1177323385629139,0.509342311718358,-0.3708282146243212,-0.1487887943059588,-0.0688176628875778,0.6372244292315542,1
301,0,157,27,0.1109390679016039,0.5239786248163391,0.1122268830523273,0.525117333893218,-0.3470884828549652,0.3962146571325883,-0.7819419680026717,0.6165764510335295,1
354,0,158,33,0.2976940751957871,0.4963745630087666,0.2986625409721548,0.4969351294645171,-0.4557055354900963,-0.2560478997431316,-0.4798497083714242,0.7910489057375176,1
356,0,158,33,0.2976940751957871,0.4963745630087666,0.2986625409721548,0.4969351294645171,-0.4557055354900963,-0.2560478997431316,-0.4798497083714242,0.7910489057375176,1
359,0,160,33,0.3460419584212621,0.4913854383812766,0.3469343548457762,0.4917946436181018,-0.5100178305026074,-0.2784841348103301,-0.5650028799064419,0.7612793595140759,1
413,0,162,39,1.0326426717374542,0.7565956501488605,1.0337786122174544,0.7549257888587803,-0.6592390903142203,-0.326330679545472,-0.6257392461640193,0.7480692811580256,1
420,0,163,39,0.8177186863434668,0.5970383461861972,0.8184538896426827,0.5960157715994647,-0.6640922833211451,-0.3256775259151399,-0.3638301342379466,0.802432021763033,1
422,0,164,39,0.9594060910195322,0.6989985734274136,0.9603874814631737,0.6975552688425037,-0.6545734297321049,-0.3260325191711196,-0.2939807450600892,0.8219658491090083,1
428,0,165,39,0.8558182823661699,0.8386503626354341,0.8574586071249574,0.8376083785512576,-0.6837682351522216,-0.3241157431472135,-0.6775474909909692,0.785017565133517,1
429,0,165,39,0.8558182823661699,0.8386503626354341,0.8574586071249574,0.8376083785512576,-0.6837682351522216,-0.3241157431472135,-0.6775474909909692,0.785017565133517,1
503,0,169,44,1.3169566772213743,0.861971788996344,1.3182452966476852,0.8593282571324699,-0.6677999997757804,-0.3265945478118512,-0.6420872486399943,0.5869934841543306,1
564,0,171,49,1.5933565741241733,0.8076012556471275,1.5941391649758354,0.803922708535424,-0.6790426990524323,-0.3265957762673416,-0.3073244020600493,0.095377019756495,1
567,0,172,49,1.604433563796175,0.7450296210854237,1.6049282680101389,0.7412872786741349,-0.6732658234481887,-0.3265945989526977,-0.4988055382011498,-0.0420845225260587,1
574,0,173,49,1.6832707920352898,0.5356903217521114,1.6827461216900297,0.531529329410368,-0.7084977908305423,-0.3265876914861891,0.5973267036650699,-0.529529733949627,1
146,0,175,12,-0.6707828771740126,0.2717037201121453,-0.6693036869283134,0.2747215599156443,-0.2666977981999774,-0.2674032233084598,-0.7953751757300029,0.2626989624832085,1
147,0,176,12,-0.6766528529977041,0.2088990169547049,-0.6753482406832458,0.2118587945367612,-0.5002300403733813,0.1988254240288973,1.9350424221532927,0.1199484535746832,1
228,0,179,20,-0.3386251158000643,0.24415064205989,-0.3376811263556677,0.2462811238644851,-0.2568175247696983,4.153779731089792,-0.5681082394425632,0.1568972970047219,1
232,0,180,20,-0.4017031854160486,0.2389648658047471,-0.4006887909963007,0.2412567782221791,-0.3608718771979735,0.0637769669695536,-0.4436513719790614,0.0097042212133074,1
306,0,183,28,-0.126712082710931,0.0777687982783095,-0.1266030953639011,0.0791106426916503,0.2048957381162181,-0.2262313134464115,-0.6022489229913364,0.1570418776826035,1
309,0,185,28,-0.1206073078542935,0.0591305940129854,-0.1205684547465396,0.0604296911537617,0.6409116682305327,-0.2568093022240478,0.7721584800817993,0.1568967375501732,1
310,0,185,28,-0.1206073078542935,0.0591305940129854,-0.1205684547465396,0.0604296911537617,0.6409116682305327,-0.2568093022240478,0.7721584800817993,0.1568967375501732,1
366,0,186,34,0.5121553683777897,0.256809180165843,0.5119797606516403,0.2564747442100867,-0.1954826472562913,-0.1517405109655933,0.3980249413660292,0.7868787263094245,1
368,0,187,34,0.543390545613735,0.2610772488252724,0.543188226866904,0.2606487639103326,-0.1100104995370981,1.0405448207516892,-0.1068237732071464,0.8746902131438351,1
373,0,189,34,0.3979601681183275,0.280829812313963,0.3980272608451323,0.2808789133205385,-0.2445062046084464,-0.2438549999543109,0.3161998735864098,0.7111209971825369,1
374,0,189,34,0.3979601681183275,0.280829812313963,0.3980272608451323,0.2808789133205385,-0.2445062046084464,-0.2438549999543109,0.3161998735864098,0.7111209971825369,1
